Fecha,Ultima actualizacion,Topic,Fuente,Resumen noticia,Link,Analisis sentimental
"lunes, 19 de diciembre de 2022",Hace 41 minutos,News Showcase --- Municipal,La Tribuna de Toledo,Las cámaras de Reyes Catolicos pueden funcionar en una semana,https://news.google.com/articles/CBMilQJodHRwczovL3d3dy5sYXRyaWJ1bmFkZXRvbGVkby5lcy9Ob3RpY2lhL1pBOTFFQTk3Ri1DQzMzLTQ4NzUtQjcxQ0JERUNCQ0FCQUE4Ny8yMDIyMTIvTGFzLWNhbWFyYXMtZGUtUmV5ZXMtQ2F0b2xpY29zLXB1ZWRlbi1mdW5jaW9uYXItZW4tdW5hLXNlbWFuYT91dG1fc291cmNlPW5ld3NzaG93Y2FzZSZ1dG1fbWVkaXVtPWduZXdzJnV0bV9jYW1wYWlnbj1DREFRbUlEUnZLbUh2OTZVQVJpMng2dko4Tl9tdmJFQktoQUlBQ29IQ0Fvd3U2VzJDekRJd00wRCZ1dG1fY29udGVudD1ydW5kb3du0gEA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 41 minutos,News Showcase --- Municipal,La Tribuna de Toledo,Policía Local abre 17 diligencias a bares nocturnos de Toledo,https://news.google.com/articles/CBMilQJodHRwczovL3d3dy5sYXRyaWJ1bmFkZXRvbGVkby5lcy9Ob3RpY2lhL1pBOUY4ODE0NC1DNDNBLTM3REYtQkQ5NjVCMUVEQ0VERUM2MC8yMDIyMTIvUG9saWNpYS1Mb2NhbC1hYnJlLTE3LWRpbGlnZW5jaWFzLWEtYmFyZXMtbm9jdHVybm9zLWRlLVRvbGVkbz91dG1fc291cmNlPW5ld3NzaG93Y2FzZSZ1dG1fbWVkaXVtPWduZXdzJnV0bV9jYW1wYWlnbj1DREFRbUlEUnZLbUh2OTZVQVJpMng2dko4Tl9tdmJFQktoQUlBQ29IQ0Fvd3U2VzJDekRJd00wRCZ1dG1fY29udGVudD1ydW5kb3du0gEA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 5 horas,News Showcase --- El Exministro socialista,COPE,"""Es un asalto a la democracia la reforma del Código Penal""",https://news.google.com/articles/CBMi-wFodHRwczovL3d3dy5jb3BlLmVzL3Byb2dyYW1hcy9oZXJyZXJhLWVuLWNvcGUvbm90aWNpYXMvZXhtaW5pc3Ryby1tb2xpbmEtYXZpc2EtcmVmb3JtYS1jb2RpZ28tcGVuYWwtc2FuY2hlei1hc2FsdG8tZGVtb2NyYWNpYS0yMDIyMTIxOV8yNDU2MjgwP3V0bV9zb3VyY2U9bmV3c3Nob3djYXNlJnV0bV9tZWRpdW09Z25ld3MmdXRtX2NhbXBhaWduPUNEQXFFQWdBS2djSUNqQ3N5b0FMTU9Qa2pBTXd2b3lNQVEmdXRtX2NvbnRlbnQ9cnVuZG93btIBAA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 5 horas,News Showcase --- INFORMACIÓN DE COPE,COPE,La Moncloa tiene un plan B para salvar un revés del TC,https://news.google.com/articles/CBMikAJodHRwczovL3d3dy5jb3BlLmVzL2FjdHVhbGlkYWQvZXNwYW5hL3Npbi1taWNyb2Zvbm9zL25vdGljaWFzL21vbmNsb2EtdGllbmUtcGxhbi1wYXJhLXNhbHZhci1yZXZlcy1kZWwtdHJpYnVuYWwtY29uc3RpdHVjaW9uYWwtcGVyby1yZXRhLWF0cmV2ZXJhbi0yMDIyMTIxOV8yNDU1OTI4P3V0bV9zb3VyY2U9bmV3c3Nob3djYXNlJnV0bV9tZWRpdW09Z25ld3MmdXRtX2NhbXBhaWduPUNEQXFFQWdBS2djSUNqQ3N5b0FMTU9Qa2pBTXd2b3lNQVEmdXRtX2NvbnRlbnQ9cnVuZG93btIBAA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 5 horas,News Showcase --- UN RETO SOCIAL,COPE,Casi 7 de cada 10 mayores pasan la Navidad solos,https://news.google.com/articles/CBMi1AFodHRwczovL3d3dy5jb3BlLmVzL2FjdHVhbGlkYWQvc29jaWVkYWQvbm90aWNpYXMvY2FzaS1jYWRhLW1heW9yZXMtcGFzYW4tbmF2aWRhZC1zb2xvcy0yMDIyMTIxOV8yNDU1OTc2P3V0bV9zb3VyY2U9bmV3c3Nob3djYXNlJnV0bV9tZWRpdW09Z25ld3MmdXRtX2NhbXBhaWduPUNEQXFFQWdBS2djSUNqQ3N5b0FMTU9Qa2pBTXd2b3lNQVEmdXRtX2NvbnRlbnQ9cnVuZG93btIBAA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 33 minutos,News Showcase --- Sociedad,Diario de Ávila,Los helicópteros de tráfico aumentarán la vigilancia en Ávila,https://news.google.com/articles/CBMiswJodHRwczovL3d3dy5kaWFyaW9kZWF2aWxhLmVzL05vdGljaWEvWkIzMkY5NDQ0LUVBM0EtNjZDQy1FQ0FFQTZGMkIyNzIzODNBLzIwMjIxMi9Mb3MtaGVsaWNvcHRlcm9zLWRlLXRyYWZpY28tYXVtZW50YXJhbi1sYS12aWdpbGFuY2lhLWVuLUF2aWxhP3V0bV9zb3VyY2U9bmV3c3Nob3djYXNlJnV0bV9tZWRpdW09Z25ld3MmdXRtX2NhbXBhaWduPUNEQVF0bzNCZ0plT3pwZFVHTjJpODhERG5kX2h2QUVxS2dnQUloREc3VzJheUZEWjcxdEhHWjJxYVo2M0toUUlDaUlReHUxdG1zaFEyZTliUnhtZHFtbWV0dyZ1dG1fY29udGVudD1ydW5kb3du0gEA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 33 minutos,News Showcase --- Política,Diario de Ávila,Ávila aumentará su parque público de viviendas en 95,https://news.google.com/articles/CBMiqgJodHRwczovL3d3dy5kaWFyaW9kZWF2aWxhLmVzL25vdGljaWEvWkE2MEE5MEQ3LUExNTgtNjc1RS02OTM1RTFCMTYxRTJDNUM3LzIwMjIxMi9hdmlsYS1hdW1lbnRhcmEtc3UtcGFycXVlLXB1YmxpY28tZGUtdml2aWVuZGFzLWVuLTk1P3V0bV9zb3VyY2U9bmV3c3Nob3djYXNlJnV0bV9tZWRpdW09Z25ld3MmdXRtX2NhbXBhaWduPUNEQVF0bzNCZ0plT3pwZFVHTjJpODhERG5kX2h2QUVxS2dnQUloREc3VzJheUZEWjcxdEhHWjJxYVo2M0toUUlDaUlReHUxdG1zaFEyZTliUnhtZHFtbWV0dyZ1dG1fY29udGVudD1ydW5kb3du0gEA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 33 minutos,News Showcase --- Municipal,Diario de Ávila,Los mejores belenes de pequeños y mayores,https://news.google.com/articles/CBMinwJodHRwczovL3d3dy5kaWFyaW9kZWF2aWxhLmVzL05vdGljaWEvWkFCODI1NUQ0LUZGOTUtNjU4RS1DODJGMzY4OTgwRDU4NURDLzIwMjIxMi9Mb3MtbWVqb3Jlcy1iZWxlbmVzLWRlLXBlcXVlbm9zLXktbWF5b3Jlcz91dG1fc291cmNlPW5ld3NzaG93Y2FzZSZ1dG1fbWVkaXVtPWduZXdzJnV0bV9jYW1wYWlnbj1DREFRdG8zQmdKZU96cGRVR04yaTg4RERuZF9odkFFcUtnZ0FJaERHN1cyYXlGRFo3MXRIR1oycWFaNjNLaFFJQ2lJUXh1MXRtc2hRMmU5YlJ4bWRxbW1ldHcmdXRtX2NvbnRlbnQ9cnVuZG93btIBAA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 1 hora,News Showcase --- Mallorca,Diario de Mallorca,Los pasajeros en vilo esta Navidad por las huelgas en tres ae...,https://news.google.com/articles/CBMiigJodHRwczovL3d3dy5kaWFyaW9kZW1hbGxvcmNhLmVzL21hbGxvcmNhLzIwMjIvMTIvMTkvcGFzYWplcm9zLXZpbG8tbmF2aWRhZC1odWVsZ2FzLXRyZXMtODAxOTY3OTIuaHRtbD91dG1fc291cmNlPW5ld3NzaG93Y2FzZSZ1dG1fbWVkaXVtPWduZXdzJnV0bV9jYW1wYWlnbj1DREFRdFlDTjhOdmtyTGwtR09ySm5xeVp2dmVfa3dFcUtnZ0FJaERacWlWbmFsVVpHWXNwMVNhQWNOUkpLaFFJQ2lJUTJhb2xaMnBWR1JtTEtkVW1nSERVU1EmdXRtX2NvbnRlbnQ9cnVuZG93btIBAA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 1 hora,News Showcase --- Sucesos Mallorca,Diario de Mallorca,Un matrimonio británico muere intoxicado por gas en un domici...,https://news.google.com/articles/CBMimwJodHRwczovL3d3dy5kaWFyaW9kZW1hbGxvcmNhLmVzL3N1Y2Vzb3Mvc3VjZXNvcy1tYWxsb3JjYS8yMDIyLzEyLzE5L2hhbGxhbi1tdWVydGEtcGFyZWphLWJyaXRhbmljb3MtY2FzYS04MDE5MjYxOS5odG1sP3V0bV9zb3VyY2U9bmV3c3Nob3djYXNlJnV0bV9tZWRpdW09Z25ld3MmdXRtX2NhbXBhaWduPUNEQVF0WUNOOE52a3JMbC1HT3JKbnF5WnZ2ZV9rd0VxS2dnQUloRFpxaVZuYWxVWkdZc3AxU2FBY05SSktoUUlDaUlRMmFvbFoycFZHUm1MS2RVbWdIRFVTUSZ1dG1fY29udGVudD1ydW5kb3du0gEA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 1 hora,News Showcase --- Diario de Palma,Diario de Mallorca,La ampliación de la ORA a los barrios del Eixample se aplaza ...,https://news.google.com/articles/CBMiigJodHRwczovL3d3dy5kaWFyaW9kZW1hbGxvcmNhLmVzL3BhbG1hLzIwMjIvMTIvMTkvYW1wbGlhY2lvbi1vcmEtYmFycmlvcy1laXhhbXBsZS1hcGxhemEtODAxMTk3NDUuaHRtbD91dG1fc291cmNlPW5ld3NzaG93Y2FzZSZ1dG1fbWVkaXVtPWduZXdzJnV0bV9jYW1wYWlnbj1DREFRdFlDTjhOdmtyTGwtR09ySm5xeVp2dmVfa3dFcUtnZ0FJaERacWlWbmFsVVpHWXNwMVNhQWNOUkpLaFFJQ2lJUTJhb2xaMnBWR1JtTEtkVW1nSERVU1EmdXRtX2NvbnRlbnQ9cnVuZG93btIBAA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 1 hora,News Showcase --- Villaviciosa de Odón,Villaviciosadigital,Acogerá una nueva plantación de olmos resistentes a la grafiosis,https://news.google.com/articles/CBMihAJodHRwczovL3ZpbGxhdmljaW9zYWRpZ2l0YWwuZXMvdmlsbGF2aWNpb3NhLWRlLW9kb24tYWNvZ2VyYS11bmEtbnVldmEtcGxhbnRhY2lvbi1kZS1vbG1vcy1yZXNpc3RlbnRlcy1hLWxhLWdyYWZpb3Npcy8_dXRtX3NvdXJjZT1uZXdzc2hvd2Nhc2UmdXRtX21lZGl1bT1nbmV3cyZ1dG1fY2FtcGFpZ249Q0RBcUtnZ0FJaEFYa0pLRk9zZEdVblJyam9HWGlKWkVLaFFJQ2lJUUY1Q1NoVHJIUmxKMGE0NkJsNGlXUkREcGtZd0ImdXRtX2NvbnRlbnQ9cnVuZG93btIBAA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 1 hora,News Showcase --- Villaviciosa de Odón,Villaviciosadigital,El IES. Capacitación Agraria inicia una recogida solidaria de alimentos,https://news.google.com/articles/CBMilgJodHRwczovL3ZpbGxhdmljaW9zYWRpZ2l0YWwuZXMvZWwtaW5zdGl0dXRvLWRlLWNhcGFjaXRhY2lvbi1hZ3JhcmlhLWRlLXZpbGxhdmljaW9zYS1kZS1vZG9uLWluaWNpYS11bmEtcmVjb2dpZGEtc29saWRhcmlhLWRlLWFsaW1lbnRvcy8_dXRtX3NvdXJjZT1uZXdzc2hvd2Nhc2UmdXRtX21lZGl1bT1nbmV3cyZ1dG1fY2FtcGFpZ249Q0RBcUtnZ0FJaEFYa0pLRk9zZEdVblJyam9HWGlKWkVLaFFJQ2lJUUY1Q1NoVHJIUmxKMGE0NkJsNGlXUkREcGtZd0ImdXRtX2NvbnRlbnQ9cnVuZG93btIBAA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 1 hora,News Showcase --- Pincelada Cyan-opinión,Villaviciosadigital,"«De ciclos cerrados, de ciclos incompletos y de nuestro cielo»",https://news.google.com/articles/CBMi6gFodHRwczovL3ZpbGxhdmljaW9zYWRpZ2l0YWwuZXMvZGUtY2ljbG9zLWNlcnJhZG9zLWRlLWNpY2xvcy1pbmNvbXBsZXRvcy15LWRlLW51ZXN0cm8tY2llbG8vP3V0bV9zb3VyY2U9bmV3c3Nob3djYXNlJnV0bV9tZWRpdW09Z25ld3MmdXRtX2NhbXBhaWduPUNEQXFLZ2dBSWhBWGtKS0ZPc2RHVW5ScmpvR1hpSlpFS2hRSUNpSVFGNUNTaFRySFJsSjBhNDZCbDRpV1JERHBrWXdCJnV0bV9jb250ZW50PXJ1bmRvd27SAQA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 1 hora,News Showcase --- ESPAÑA,EL ESPAÑOL,El TC rechaza la recusación para excluir a Trevijano y Narváez,https://news.google.com/articles/CBMi6wFodHRwczovL3d3dy5lbGVzcGFub2wuY29tL2VzcGFuYS90cmlidW5hbGVzLzIwMjIxMjE5L3RjLWZydXN0cmEtcmVjdXNhY2lvbi1wb2RlbW9zLXRyZXZpamFuby1uYXJ2YWV6LW1heW9yaWFzLzcyNzE3NzYzM18wLmh0bWw_dXRtX3NvdXJjZT1uZXdzc2hvd2Nhc2UmdXRtX21lZGl1bT1nbmV3cyZ1dG1fY2FtcGFpZ249Q0RBcUVBZ0FLZ2NJQ2pEeHNxVUxNTFM5dlFNd3daU01BUSZ1dG1fY29udGVudD1ydW5kb3du0gEA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 1 hora,News Showcase --- GUERRA EN UCRANIA,EL ESPAÑOL,Putin viaja a Bielorrusia y presiona a Lukashenko ,https://news.google.com/articles/CBMi6AFodHRwczovL3d3dy5lbGVzcGFub2wuY29tL211bmRvL2V1cm9wYS8yMDIyMTIxOS9wdXRpbi12aWFqYS1iaWVsb3JydXNpYS1wcmVzaW9uYS1sdWthc2hlbmtvLWd1ZXJyYS11Y3JhbmlhLzcyNzE3NzQyOV8wLmh0bWw_dXRtX3NvdXJjZT1uZXdzc2hvd2Nhc2UmdXRtX21lZGl1bT1nbmV3cyZ1dG1fY2FtcGFpZ249Q0RBcUVBZ0FLZ2NJQ2pEeHNxVUxNTFM5dlFNd3daU01BUSZ1dG1fY29udGVudD1ydW5kb3du0gEA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 1 hora,News Showcase --- estados unidos,EL ESPAÑOL,Asalto al Capitolio: piden juzgar a Trump por la vía penal,https://news.google.com/articles/CBMi7QFodHRwczovL3d3dy5lbGVzcGFub2wuY29tL211bmRvL2FtZXJpY2EvZWV1dS8yMDIyMTIxOS9jb21pdGUtaW52ZXN0aWdhLWFzYWx0by1jYXBpdG9saW8tcmVjb21pZW5kYS1qdXpnYXItdHJ1bXAvNzI3MTc3NjA3XzAuaHRtbD91dG1fc291cmNlPW5ld3NzaG93Y2FzZSZ1dG1fbWVkaXVtPWduZXdzJnV0bV9jYW1wYWlnbj1DREFxRUFnQUtnY0lDakR4c3FVTE1MUzl2UU13d1pTTUFRJnV0bV9jb250ZW50PXJ1bmRvd27SAQA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 12 horas,News Showcase --- Valladolid,El Norte de Castilla,Detenido por disparar una escopeta en la vía pública en Medina,https://news.google.com/articles/CBMizgNodHRwczovL3d3dy5lbG5vcnRlZGVjYXN0aWxsYS5lcy92YWxsYWRvbGlkL3Byb3ZpbmNpYS9kZXRlbmlkby1tZWRpbmEtZWZlY3R1YXItMjAyMjEyMTgyMTA1NTQtbnQuaHRtbD91dG1fc291cmNlPW5ld3NzaG93Y2FzZSZ1dG1fbWVkaXVtPWduZXdzJnV0bV9jYW1wYWlnbj1DREFxS2dnQUloRHp2UUNzdUEwVldRMzl0SktRWm0wNktoUUlDaUlRODcwQXJMZ05GVmtOX2JTU2tHWnRPakM2M0lJQiZ1dG1fY29udGVudD1ydW5kb3duJmdhYV9hdD1sYSZnYWFfbj1BZVV0VGZKRGlBQlI3dXRDbnJCdmM0MDVCM3pudl9kUVRTbGVvQjRlQmpUdDVpNUlRZ1hWUEFhNDc1cWd4dER0bDY1dGZpcUlkT2FBRWclM0QlM0QmZ2FhX3RzPTYzYTBlYTNiJmdhYV9zaWc9RWlEcU1lZjB1NHNJeEFBMjh3QUd6Y1JBNUFJMlBZYXRKTnFMeThpSzV5T0FBTzJSb1RjdW1weVhPVkpPbDQzS0xtaU1lM1V5cEZQWnp3RUlLRXZzOFElM0QlM0TSAQA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 12 horas,News Showcase --- Obras,El Norte de Castilla,Valladolid inicia la semana con ocho incidencias en el tráfico,https://news.google.com/articles/CBMiywNodHRwczovL3d3dy5lbG5vcnRlZGVjYXN0aWxsYS5lcy92YWxsYWRvbGlkL3RyYWZpY28vdmFsbGFkb2xpZC1pbmljaWEtc2VtYW5hLTIwMjIxMjE4MjEwNjMwLW50Lmh0bWw_dXRtX3NvdXJjZT1uZXdzc2hvd2Nhc2UmdXRtX21lZGl1bT1nbmV3cyZ1dG1fY2FtcGFpZ249Q0RBcUtnZ0FJaER6dlFDc3VBMFZXUTM5dEpLUVptMDZLaFFJQ2lJUTg3MEFyTGdORlZrTl9iU1NrR1p0T2pDNjNJSUImdXRtX2NvbnRlbnQ9cnVuZG93biZnYWFfYXQ9ZyZnYWFfbj1BZVV0VGZKb195aHBfekM5S2t5NUJQSnpXTTRYcE5JTkNnLXRzNzJzUmlJcmdrUzd2MWpkOE9qWnJsYjdpcFJRX2NTWlJFZ05Zbk83c0ElM0QlM0QmZ2FhX3RzPTYzYTBlYTNiJmdhYV9zaWc9R0NuemY4RWUwTzBJZU95R1l0MzJpempydU0ycnllWXVMUU1VY2psb2tMcFlYaTk3bVJ4Skd3TGVJQVQtTUlPbUZiOHdiazFDblE4Q0lSeGU3andzY3clM0QlM0TSAQA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 12 horas,News Showcase --- Editorial,El Norte de Castilla,Energía inagotable y limpia,https://news.google.com/articles/CBMiwQNodHRwczovL3d3dy5lbG5vcnRlZGVjYXN0aWxsYS5lcy9vcGluaW9uL2VuZXJnaWEtaW5hZ290YWJsZS1saW1waWEtMjAyMjEyMTkyMzUyMDMtbnQuaHRtbD91dG1fc291cmNlPW5ld3NzaG93Y2FzZSZ1dG1fbWVkaXVtPWduZXdzJnV0bV9jYW1wYWlnbj1DREFxS2dnQUloRHp2UUNzdUEwVldRMzl0SktRWm0wNktoUUlDaUlRODcwQXJMZ05GVmtOX2JTU2tHWnRPakM2M0lJQiZ1dG1fY29udGVudD1ydW5kb3duJmdhYV9hdD1nJmdhYV9uPUFlVXRUZkxFNDBQVGlpV1JkNTNkQ2MzQ2IwdTVIMEdNbFQ3QVk2Z0VBOUw3UmxMeGQ3cUk0d3RJUElvQnpoRTdBeTBKeEFyWXNxa29fdyUzRCUzRCZnYWFfdHM9NjNhMGVhM2ImZ2FhX3NpZz0xekpiaDNLclBPN0M4WVdJcXRYb09CUjllb2xmb21iMjAzMWlPZ0J4QTdiUUhnUkZSbWNSdkJ0M3dObm9MQ1hkYW1GcGpfRkllYl9rUEZHcXdiUVZNUSUzRCUzRNIBAA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 1 hora,News Showcase --- EN ATXURI,Deia,Muere un hombre en un incendio en su vivienda en Bilbao,https://news.google.com/articles/CBMiyQFodHRwczovL3d3dy5kZWlhLmV1cy9zdWNlc29zLzIwMjIvMTIvMTkvaG9tYnJlLWZhbGxlY2UtaW5jZW5kaW8tdml2aWVuZGEtYmlsYmFvLTYzMDUzMDQuaHRtbD91dG1fc291cmNlPW5ld3NzaG93Y2FzZSZ1dG1fbWVkaXVtPWduZXdzJnV0bV9jYW1wYWlnbj1DREFxRUFnQUtnY0lDakNWaHI4TE1LS2gxZ013cnBLTUFRJnV0bV9jb250ZW50PXJ1bmRvd27SAQA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 1 hora,News Showcase --- CIFRA HISTÓRICA,Deia,El metro de Bilbao alcanza los 2.000 millones de viajes,https://news.google.com/articles/CBMiuwFodHRwczovL3d3dy5kZWlhLmV1cy9iaWxiYW8vMjAyMi8xMi8xOS9tZXRyby1iaWxiYW8tYWxjYW56YS0yLTAwMC02MzA0NjE1Lmh0bWw_dXRtX3NvdXJjZT1uZXdzc2hvd2Nhc2UmdXRtX21lZGl1bT1nbmV3cyZ1dG1fY2FtcGFpZ249Q0RBcUVBZ0FLZ2NJQ2pDVmhyOExNS0toMWdNd3JwS01BUSZ1dG1fY29udGVudD1ydW5kb3du0gEA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 1 hora,News Showcase --- FÚTBOL,Deia,"Antonio Salado y Unai Nuñez, aquellos partidos en Las Camporras",https://news.google.com/articles/CBMiwwFodHRwczovL3d3dy5kZWlhLmV1cy9mdXRib2wvMjAyMi8xMi8xOS9hbnRvbmlvLXNhbGFkby11bmFpLW51bmV6LXBhcnRpZG9zLTYzMDUwMjkuaHRtbD91dG1fc291cmNlPW5ld3NzaG93Y2FzZSZ1dG1fbWVkaXVtPWduZXdzJnV0bV9jYW1wYWlnbj1DREFxRUFnQUtnY0lDakNWaHI4TE1LS2gxZ013cnBLTUFRJnV0bV9jb250ZW50PXJ1bmRvd27SAQA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 12 horas,News Showcase --- CONSUMO,Moncloa.com,El precio de los gasolina continúa alto y el petróleo cae,https://news.google.com/articles/CBMitgFodHRwczovL3d3dy5tb25jbG9hLmNvbS8yMDIyLzEyLzE5L2NvbWJ1c3RpYmxlLWdhc29saW5hLXBldHJvbGVvLTE3NTYwNDUvP3V0bV9zb3VyY2U9bmV3c3Nob3djYXNlJnV0bV9tZWRpdW09Z25ld3MmdXRtX2NhbXBhaWduPUNEQXFFQWdBS2djSUNqQ0xzcndMTUpqTjB3TXdzZmlMQVEmdXRtX2NvbnRlbnQ9cnVuZG93btIBAA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 12 horas,News Showcase --- política,Moncloa.com,El PSOE ya tiene sus «bad boys» contra el PP de Feijoo,https://news.google.com/articles/CBMi4QFodHRwczovL3d3dy5tb25jbG9hLmNvbS8yMDIyLzEyLzE5L2VsLXBzb2UteWEtdGllbmUtc3VzLWJhZC1ib3lzLXBhcmEtZWxldmFyLWVsLXRvbm8tY29udHJhLWVsLXBwLWRlLWZlaWpvby0xNzU5MjY5Lz91dG1fc291cmNlPW5ld3NzaG93Y2FzZSZ1dG1fbWVkaXVtPWduZXdzJnV0bV9jYW1wYWlnbj1DREFxRUFnQUtnY0lDakNMc3J3TE1Kak4wd013c2ZpTEFRJnV0bV9jb250ZW50PXJ1bmRvd27SAQA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 12 horas,News Showcase --- política ,Moncloa.com,Los diputados del Congreso se «compran» un ambulatorio,https://news.google.com/articles/CBMi3gFodHRwczovL3d3dy5tb25jbG9hLmNvbS8yMDIyLzEyLzE5L2xvcy1kaXB1dGFkb3MtZGVsLWNvbmdyZXNvLXNlLWNvbXByYW4tdW4tYW1idWxhdG9yaW8tcGFyYS1lbC1jb25ncmVzby0xNzUzNjM1Lz91dG1fc291cmNlPW5ld3NzaG93Y2FzZSZ1dG1fbWVkaXVtPWduZXdzJnV0bV9jYW1wYWlnbj1DREFxRUFnQUtnY0lDakNMc3J3TE1Kak4wd013c2ZpTEFRJnV0bV9jb250ZW50PXJ1bmRvd27SAQA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 15 horas,News Showcase --- función pública,Valencia Plaza,Las 270 plazas de fondos europeos se reducen a una decena ,https://news.google.com/articles/CBMi_wFodHRwczovL3ZhbGVuY2lhcGxhemEuY29tL2xhLWdlbmVyYWxpdGF0LXJlZHVjZS1hLXVuYS1kZWNlbmEtbGFzLTI3MC1wbGF6YXMtZGUtZm9uZG9zLWV1cm9wZW9zLWRlc3B1ZXMtZGVsLWV4YW1lbj91dG1fc291cmNlPW5ld3NzaG93Y2FzZSZ1dG1fbWVkaXVtPWduZXdzJnV0bV9jYW1wYWlnbj1DREFxS2dnQUloRG9hTXhPYTc1MmJVenI5Z3Q5SzgtYktoUUlDaUlRNkdqTVRtdS1kbTFNNl9ZTGZTdlBtekMzdG4wJnV0bV9jb250ZW50PXJ1bmRvd27SAQA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 15 horas,News Showcase --- nou mestalla,Valencia Plaza,Urbanismo necesita un pacto antes de agosto para 'atar' al VCF,https://news.google.com/articles/CBMi_gFodHRwczovL3ZhbGVuY2lhcGxhemEuY29tL3Bvci1xdWUtdXJiYW5pc21vLW5lY2VzaXRhLXVuLXBhY3RvLXNvYnJlLWVsLW1lc3RhbGxhLWFudGVzLWRlLWFnb3N0by1wYXJhLWF0YXItYWwtdmNmP3V0bV9zb3VyY2U9bmV3c3Nob3djYXNlJnV0bV9tZWRpdW09Z25ld3MmdXRtX2NhbXBhaWduPUNEQXFLZ2dBSWhEb2FNeE9hNzUyYlV6cjlndDlLOC1iS2hRSUNpSVE2R2pNVG11LWRtMU02X1lMZlN2UG16QzN0bjAmdXRtX2NvbnRlbnQ9cnVuZG93btIBAA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 15 horas,News Showcase --- AYUNTAMIENTO VALENCIA,Valencia Plaza,"València reclama 2,5M a un constructor por un PAI inacabado",https://news.google.com/articles/CBMi-QFodHRwczovL3ZhbGVuY2lhcGxhemEuY29tL2VsLWF5dW50YW1pZW50by1yZWNsYW1hLTMtbWlsbG9uZXMtZGUtZXVyb3MtYS11bi1jb25zdHJ1Y3Rvci1wb3ItdW4tcGFpLWluYWNhYmFkbz91dG1fc291cmNlPW5ld3NzaG93Y2FzZSZ1dG1fbWVkaXVtPWduZXdzJnV0bV9jYW1wYWlnbj1DREFxS2dnQUloRG9hTXhPYTc1MmJVenI5Z3Q5SzgtYktoUUlDaUlRNkdqTVRtdS1kbTFNNl9ZTGZTdlBtekMzdG4wJnV0bV9jb250ZW50PXJ1bmRvd27SAQA?hl=es&gl=ES&ceid=ES%3Aes,0
